# days since Jan 23,cases count italy,growth rate italy,case count France,growth rate France,case count england,growth rate england,case count hubei,growth rate hubei,case count south korea,growth rate south korea,case count usa,growth rate usa,case count bc,grow rate bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.00000,34.63636,37.68998,11.53846,-0.42890,9.15851,1.39860,63243.27273,381.98135,250.76923,127.46387,15.13054,6.22378,5.62471,21.16783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.00000,72.12587,57.86014,10.14918,0.35664,9.63403,1.27273,63625.05828,364.46154,378.13054,163.60606,21.35431,7.83916,5.83916,22.30070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.00000,129.94639,86.74359,9.70629,0.48019,10.03963,1.64103,63989.31235,448.24942,541.71562,198.97436,29.19347,8.11189,6.16084,22.90676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.00000,216.75291,92.89744,9.58275,5.14452,10.92774,1.19347,64437.36597,397.36131,740.77389,285.02331,37.30536,8.29604,6.37529,23.99301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.00000,309.73427,151.10023,14.33100,8.31469,11.51748,2.52681,64834.56643,395.14685,1025.79720,374.14685,45.60140,6.31702,6.62471,25.27739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.00000,460.83450,198.87646,22.44522,19.19580,13.60140,3.07459,65229.61072,328.44755,1399.94406,435.37995,51.91841,6.19347,6.83916,26.90210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.00000,659.71096,245.86946,41.60140,21.62005,16.38228,2.15851,65558.03730,453.25408,1835.32401,564.67832,58.11189,5.14219,7.07692,28.48019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.00000,905.58042,298.48951,63.28438,27.22378,18.36131,4.22378,66011.37529,396.35897,2400.00233,642.75991,63.25408,1.83683,7.14452,30.08858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.00000,1204.06993,370.51981,90.59207,20.77855,22.46154,6.87179,66407.73427,321.45688,3042.76224,684.46387,65.09091,12.10723,7.45455,31.53846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.00000,1574.58974,413.72727,111.37063,33.43823,29.39627,12.42657,66729.19114,278.84615,3727.22611,672.58974,77.19814,12.23543,7.38462,33.35897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.00000,1988.31702,486.60373,144.80886,72.91841,41.90676,17.08625,67008.03730,224.54545,4399.81585,639.64336,89.43357,25.41725,8.49417,33.79254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.00000,2474.92075,595.67133,217.72727,121.05828,58.99301,26.20979,67232.58275,170.28671,5039.45921,593.03730,114.85082,46.71329,9.86946,33.36597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.00000,3070.59207,837.87646,338.78555,113.60839,85.20280,34.15618,67402.86946,105.32401,5632.49650,523.87879,161.56410,38.34732,11.89744,31.64569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.00000,3908.46853,908.70862,452.39394,153.69231,119.35897,40.61072,67508.19347,62.88811,6156.37529,445.72261,199.91142,63.29138,15.05594,29.08392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.00000,4817.17716,1305.81818,606.08625,251.03263,159.96970,55.09091,67571.08159,74.47786,6602.09790,358.06993,263.20280,96.80886,18.38695,26.34965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.00000,6123.07925,1040.96737,857.20280,193.03963,215.14452,31.02797,67645.55944,60.71562,6960.16783,266.91375,360.01166,135.60373,21.98135,23.39860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.00000,7164.02564,1291.19814,1050.22145,276.69930,246.15152,35.11655,67706.27506,39.49184,7227.08159,235.41958,495.61538,191.58741,24.92774,21.02098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.00000,8455.12121,1632.49650,1326.81818,445.88578,281.16550,92.54779,67745.76690,20.25175,7462.50117,173.50583,687.20280,243.11189,29.95105,16.28438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.00000,10087.45688,2073.00000,1772.54312,356.82517,373.63636,95.24476,67766.01865,9.52914,7636.00699,124.82984,930.31469,297.05128,35.56643,11.30303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.00000,12160.26107,2441.59441,2129.17249,539.89510,468.66434,123.60373,67775.54779,7.31469,7760.83683,102.66434,1227.36597,342.12354,39.70396,8.51282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.00000,14601.64802,2777.95804,2668.86014,698.84615,591.95804,144.96037,67782.86247,5.52681,7863.50117,102.90909,1569.48951,534.74126,48.24242,1.39627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.00000,17379.41026,3076.59441,3367.51049,823.47086,736.56177,258.57110,67788.38928,3.23077,7966.41026,98.45921,2104.23077,362.47319,51.63403,2.42657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.00000,20455.84382,3473.15851,4190.82051,965.32867,994.77622,225.15385,67791.70396,3.06760,8064.86946,101.66900,2466.70396,682.68765,61.13520,-1.68998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.00000,23928.89977,3763.40326,5156.04662,1185.52681,1219.62005,302.87179,67794.83450,2.24242,8166.53846,77.29371,3149.39161,1259.76690,78.73660,-10.40093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.00000,27692.28205,4374.24942,6341.55245,1380.10956,1522.27506,446.79720,67797.03730,1.87413,8243.83217,88.92541,4409.15851,2003.58974,94.09324,-13.31235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.00000,32066.61538,4480.68765,7721.74592,1259.13753,1968.99534,522.75058,67798.71096,1.51748,8332.75758,110.59907,6412.74825,2820.32867,132.00699,-36.70629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.00000,36547.30303,5065.37063,8980.88345,1629.82984,2491.64336,612.13287,67799.83217,1.11888,8443.44056,114.39627,9233.07692,4143.30769,180.37296,-67.91608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.00000,41612.67366,5431.02797,10610.71329,1895.02564,3103.75524,756.51515,67800.26340,0.81119,8557.81585,114.70396,13376.38462,5425.67366,230.50583,-98.98601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.00000,47043.70163,5608.59674,12505.73893,1906.95571,3860.35431,806.18182,67800.29604,0.74825,8672.41725,110.11655,18802.05828,6394.24942,298.76224,-146.67832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.00000,52652.29837,5688.94406,14412.69464,2306.60606,4666.53613,905.58275,67800.18648,1.00000,8782.37296,104.09790,25196.30769,8000.73427,365.09790,-191.90676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.00000,58341.24242,5633.98368,16719.30070,2550.58741,5572.11888,1152.78788,67800.28438,1.00000,8886.27506,91.16783,33197.04196,9746.88345,442.83217,-249.36364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.00000,63975.22611,5583.83217,19269.88811,3066.60606,6724.90676,1492.23543,67800.39627,1.00000,8977.23543,86.05828,42943.92541,11525.64569,501.60606,-287.31702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.00000,69559.05828,5631.66900,22336.49417,3312.07692,8217.14219,1690.78788,67800.60373,1.00000,9063.09790,93.81818,54469.57110,13698.96270,574.54779,-341.23310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.00000,75190.72727,5606.62937,25648.57110,3280.72028,9907.93007,2008.15385,67800.79953,1.00000,9156.75524,87.76224,68168.53380,15300.43823,640.75058,-389.41026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.00000,80797.35664,5558.63403,28929.29138,3735.92774,11916.08392,2218.49417,67800.96037,1.00000,9244.41492,97.17016,83468.97203,17338.89744,702.33100,-433.96503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.00000,86355.99068,5433.86014,32665.21911,4277.29138,14134.57809,2474.04429,67800.97902,1.00000,9341.56410,117.17716,100807.86946,18934.62238,780.21212,-497.39394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.00000,91789.85082,5156.00233,36942.51049,4492.45455,16608.62238,2752.23077,67801.02098,1.00000,9458.82517,111.78089,119742.49184,20904.33800,838.76224,-542.48951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.00000,96945.85315,5008.70210,41434.96503,4636.61818,19360.85315,3065.25315,67801.03963,1.00000,9570.60606,110.58462,140646.82984,22947.76783,890.37762,-588.85874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.00000,101873.74965,4846.56503,45827.63217,4691.05455,22479.25874,3400.88392,67801.17203,1.00000,9674.36364,107.05035,163597.25594,25023.76643,947.43077,-633.03916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.00000,106575.82098,4669.59114,50379.03357,4655.76364,25890.38462,3759.12308,67801.35105,1.00000,9776.36364,101.17809,188414.04336,27132.33380,1003.55385,-675.03077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.00000,111052.06713,4477.78042,55089.16923,4530.74545,29594.23077,4139.97063,67801.57669,1.00000,9876.60606,92.96783,215097.19207,29273.46993,1058.74685,-714.83357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.00000,115302.48811,4271.13287,59958.03916,4316.00000,33590.79720,4543.42657,67801.84895,1.00000,9975.09091,82.41958,243646.70210,31447.17483,1113.00979,-752.44755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
